masked.ip.id,age,gender,ethnicity,hispanic,SubjectId,Captcha1,Captcha2,Consent,UseData,BlackSuspect,RaceCheck,GenderCheck,WeaponCheck,PrintCheck,WhiteSuspect,RaceCheck_w,GenderCheck_w,WeaponCheck_w,PrintCheck_w,Masculine_1,Masculine_2,Masculine_3,Masculine_4,Masculine_5,Feminine_7,Feminine_8,Feminine_9,Feminine_10,SuspectPain_1,SuspectPain_2,SuspectPain_3,SuspectFault_1,SuspectFault_2,SuspectFault_3,OfficerFault_1,OfficerFault_2,OfficerFault_3,BeneSexism_1,BeneSexism_2,BeneSexism_3,BeneSexism_4,BeneSexism_5,HostSexism_1,HostSexism_2,HostSexism_3,HostSexism_4,HostSexism_5,HostSexism_6
1,34,2,2,1,9561,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,91,100,100,100,0,81,76,85,76,0,82,69,54,69,34,20,22,78,4,4,4,4,4,4,3,3,5,5,4
2,80,1,1,1,6889,1,CAP,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,24,2,1,1,5596,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,0,1,78,69,76,73,69,6,10,0,0,75,100,49,71,74,73,70,65,65,1,1,1,1,1,1,1,1,1,1,1
4,39,2,1,1,6275,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,100,98,98,96,52,2,3,53,1,0,0,0,93,96,40,97,97,99,6,6,6,6,5,6,1,1,1,1,1
5,36,2,1,1,3056,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,0,68,50,78,52,56,65,69,68,75,72,69,70,79,77,81,78,71,72,6,5,4,3,3,4,5,4,4,4,4
6,25,2,1,1,3211,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,69,69,69,66,63,33,33,31,38,62,62,66,63,53,51,84,67,63,4,4,4,5,4,1,1,2,1,1,2
7,25,2,4,1,8567,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,52,53,52,52,52,52,56,59,52,52,52,53,52,53,53,52,53,52,4,4,4,3,4,4,4,3,3,4,4
1,34,2,2,1,9427,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,22,30,80,81,75,77,0,35,0,88,77,78,5,18,73,21,66,26,4,4,5,5,3,5,5,4,4,3,3
8,35,2,1,1,2074,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,83,87,84,79,78,2,77,3,69,73,88,72,52,70,61,44,47,28,2,3,5,5,4,3,3,3,3,1,3
9,41,1,1,1,2447,1,CAP,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,73,72,84,89,76,75,82,89,85,85,73,66,87,78,57,79,76,68,5,6,5,5,5,5,6,5,5,5,4
10,25,2,1,1,4823,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,52,52,86,42,33,26,68,32,52,70,97,62,76,76,80,23,15,23,2,1,4,4,3,3,3,4,4,4,4
11,43,2,1,1,3911,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,31,28,51,25,21,28,30,29,36,18,61,47,28,31,20,65,68,79,3,2,2,2,2,2,2,1,1,2,2
7,25,2,4,1,8006,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,52,52,52,53,52,52,52,52,53,52,51,52,52,53,53,52,53,53,4,4,4,3,4,3,4,4,4,4,3
12,31,2,1,1,8279,1,CAP,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,79,77,76,83,80,73,79,72,70,80,78,76,62,65,68,78,74,68,3,3,4,4,3,4,4,4,3,3,2
13,42,1,1,1,8962,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,81,81,71,91,92,72,91,83,83,92,82,84,72,72,87,82,82,73,4,5,5,5,5,5,6,5,6,6,5
1,34,2,2,1,1187,1,CAP,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,78,68,81,0,0,13,77,75,23,71,20,80,17,76,76,86,73,71,2,4,4,4,5,5,5,5,4,5,4
14,24,2,15,2,6147,1,Cap,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,32,37,27,33,40,42,52,45,53,57,64,71,47,44,48,55,58,60,4,4,4,4,4,3,3,2,3,3,3
9,41,1,1,1,1633,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,0,0,1,63,48,70,72,85,66,79,67,80,80,69,68,92,86,85,84,80,82,5,6,5,5,5,5,6,5,5,5,4
15,35,2,1,1,1514,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,0,0,98,84,72,79,62,27,84,87,80,82,75,79,81,76,27,90,80,24,2,3,2,6,6,3,3,2,5,5,5
16,34,2,1,1,3937,1,CAP,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,77,99,73,95,76,71,73,64,79,75,100,70,97,80,69,89,83,70,5,6,4,5,5,5,6,6,5,6,5
17,20,2,1,1,5535,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,37,69,35,40,52,62,24,63,17,43,33,33,65,81,58,76,71,92,4,5,5,2,3,4,4,3,2,3,4
18,44,1,1,1,9063,1,CAP,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,97,97,100,100,100,99,100,98,97,99,100,99,99,100,98,98,98,99,6,6,6,6,6,6,6,6,6,6,6
19,56,2,1,1,2393,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,100,98,76,61,76,0,0,0,0,68,72,22,100,100,100,33,7,1,4,4,4,3,2,5,6,4,4,3,5
20,39,1,1,1,7177,1,CAP,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,80,93,78,85,100,80,92,93,79,86,81,82,82,75,92,91,79,83,6,5,6,5,6,6,5,6,5,6,5
21,64,2,1,1,1884,1,cap,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,70,71,75,74,69,13,49,54,8,42,51,32,56,61,49,86,78,74,4,4,4,4,4,4,5,5,4,4,3
22,49,2,1,1,6306,1,Cap,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,100,100,80,100,100,0,5,6,0,59,47,2,100,100,100,0,0,0,3,6,6,6,6,6,6,1,1,1,1
23,26,2,1,1,2770,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,100,100,78,87,70,0,0,0,0,78,100,24,100,100,100,13,9,52,1,1,6,2,1,6,6,3,2,1,1
24,21,2,2,2,8897,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,0,95,85,78,84,84,67,80,74,68,86,90,84,79,78,87,82,80,80,5,4,5,3,2,5,4,5,4,5,5
13,42,1,1,1,3644,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,83,91,82,91,83,82,82,83,84,69,83,83,82,83,82,71,83,84,5,5,5,5,5,4,5,5,5,5,5
25,23,2,1,1,7521,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,42,83,45,45,52,9,43,44,53,19,23,23,52,53,52,52,44,52,4,3,4,3,4,3,4,4,4,4,3
26,29,2,1,1,3450,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,42,40,74,69,72,78,84,79,83,50,50,50,50,50,50,50,50,50,3,5,3,4,4,3,4,4,3,4,4
27,67,1,1,1,8032,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,100,98,72,100,82,0,2,2,0,92,84,73,100,100,100,100,8,3,4,1,2,1,1,6,4,5,4,4,3
28,21,2,1,1,6997,1,Cap,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,70,42,73,82,74,74,75,75,73,71,37,73,75,71,70,70,39,73,5,3,2,4,2,5,4,2,5,3,1
29,40,2,1,1,4408,1,Cap,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,100,100,72,49,50,0,0,0,0,0,0,0,86,89,88,19,21,0,3,2,4,4,2,5,3,3,2,3,4
30,65,2,1,1,7064,1,CAP,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,62,69,63,49,48,25,23,18,38,62,60,63,59,56,49,56,45,37,3,2,2,2,2,4,3,3,3,2,3
31,24,2,1,1,8626,1,CAP,1,0,1,0,1,1,0,NA,NA,NA,NA,NA,88,88,87,83,89,91,77,24,66,83,89,87,82,89,86,85,86,84,3,3,2,2,3,2,1,2,3,2,1
32,30,2,1,1,3220,1,CAP,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,92,88,83,73,59,34,33,37,34,86,88,65,52,53,37,34,43,45,4,4,5,6,4,4,4,4,4,4,4
33,37,2,4,1,7063,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,52,48,52,35,52,52,52,72,52,52,51,52,52,53,44,92,71,71,3,3,3,1,4,4,4,5,4,2,5
18,44,1,1,1,3137,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,93,85,81,99,99,72,6,5,5,5,5,6,6,5,6,5,5
34,42,1,1,1,5863,1,CAP,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,76,66,77,68,68,68,66,68,70,70,69,71,74,68,83,69,68,67,4,5,4,4,5,5,4,4,4,5,4
35,53,2,1,1,1753,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,80,90,90,61,60,0,30,20,10,10,60,50,100,100,100,40,0,0,4,1,5,3,1,4,2,2,3,4,3
36,20,2,1,1,7117,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,41,66,62,62,42,31,35,37,14,41,42,60,59,58,62,43,47,32,2,3,3,1,3,2,4,4,4,4,4
37,68,1,1,1,4651,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,55,75,70,60,80,10,30,10,20,55,75,45,90,65,30,80,15,10,4,5,6,4,4,4,2,3,2,3,2
38,24,2,1,1,5521,1,Cap,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,94,100,75,80,52,2,0,0,3,32,69,33,100,99,100,50,55,36,6,6,6,6,6,6,6,6,6,6,6
39,77,1,1,1,4545,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,66,74,73,62,41,24,65,25,24,44,76,31,72,71,72,79,33,20,4,4,3,3,3,1,3,2,1,1,1
40,68,2,1,1,9051,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,98,100,99,85,97,0,0,0,35,100,23,5,83,89,89,0,0,0,2,5,4,5,3,1,3,6,4,1,3
41,41,1,1,1,4522,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,80,100,96,100,93,100,100,100,100,100,97,97,100,100,100,90,100,50,4,5,5,6,6,6,6,6,6,6,6
36,20,2,1,1,5462,1,CAP,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,60,70,72,67,67,27,49,36,57,42,37,35,65,62,58,60,61,62,1,1,2,2,2,4,4,4,4,4,3
42,36,1,1,1,8003,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,90,94,86,82,89,84,92,90,85,83,95,87,82,94,83,83,82,79,6,5,5,5,6,5,6,6,6,4,6
43,44,1,1,1,1247,1,CAP,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,85,100,80,88,100,86,85,78,93,79,76,97,91,87,85,78,92,82,1,2,1,2,1,NA,1,2,1,2,1
44,83,2,1,1,4816,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,60,64,38,41,62,25,30,27,27,29,91,21,81,76,33,27,28,31,4,2,5,4,1,2,3,2,2,1,3
45,52,2,1,1,7187,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,64,63,66,33,54,29,31,25,30,42,100,99,99,100,100,98,96,100,1,5,6,3,2,4,3,2,2,2,2
46,53,2,1,1,1834,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,81,100,51,89,51,0,1,0,0,64,81,54,83,83,95,56,12,7,2,1,4,2,4,3,3,4,3,3,4
47,20,2,1,1,5399,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,79,69,31,24,20,60,63,45,34,97,100,86,58,32,0,62,38,73,6,5,5,6,5,5,6,4,6,5,6
34,42,1,1,1,8049,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,71,72,72,69,73,71,75,68,69,72,71,69,74,70,80,73,73,77,5,4,4,4,4,5,4,4,4,5,4
48,70,2,1,1,8336,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,92,97,93,80,75,5,18,21,13,27,28,18,96,95,75,28,22,7,4,4,4,4,4,4,5,5,5,5,4
49,30,2,1,1,8408,1,Cap,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,52,62,52,52,52,0,39,52,52,52,52,52,73,54,82,71,52,71,1,3,1,1,4,1,1,1,1,1,1
50,68,2,1,1,2071,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,100,100,100,100,51,0,0,0,0,82,100,73,100,100,75,50,18,15,3,2,3,3,2,5,4,5,4,3,4
42,36,1,1,1,2531,1,CAP,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,99,99,100,100,100,100,99,99,99,6,5,6,6,5,6,5,6,6,5,6
51,43,2,1,1,6037,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,81,72,81,83,92,84,70,72,69,65,71,63,62,80,68,82,73,66,1,4,4,5,5,5,6,4,4,6,5
41,41,1,1,1,2065,1,CAP,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,96,92,100,91,92,100,100,100,100,96,100,100,69,83,95,89,93,95,5,5,5,6,6,5,5,5,4,5,5
52,31,2,2,1,3197,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,67,66,53,60,66,66,65,67,63,64,60,73,67,65,65,57,66,75,5,4,4,5,4,3,4,5,4,4,4
53,23,2,1,1,9639,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,61,77,59,57,35,36,76,32,33,52,72,20,69,58,29,59,52,52,2,1,1,1,1,1,1,1,1,1,1
54,40,1,1,1,7642,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,26,56,26,36,20,0,25,18,36,37,78,37,39,77,29,74,69,44,6,5,4,3,4,6,6,5,4,5,5
55,57,2,1,1,6432,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,87,93,95,80,70,0,0,0,0,80,88,61,99,100,86,60,20,3,1,4,5,3,3,2,2,2,4,2,4
56,72,2,1,1,5976,1,cap,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,74,74,70,81,78,9,10,8,12,29,83,29,95,95,51,29,10,19,4,4,5,5,3,3,3,3,2,2,3
57,45,2,15,2,9291,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,54,54,47,53,23,52,54,53,53,73,77,71,77,79,85,71,55,67,4,4,4,4,4,2,4,4,3,4,3
58,61,2,1,1,4905,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,100,100,100,100,100,0,0,0,0,100,100,75,100,100,50,0,0,4,3,4,5,5,3,4,5,4,5,2,3
59,37,2,2,1,3066,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,26,30,64,27,50,20,35,27,40,79,91,76,59,57,39,82,74,66,3,1,4,3,1,1,3,1,2,2,2
60,71,1,1,1,3927,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,74,84,68,59,72,10,20,26,45,89,94,81,75,72,62,79,85,92,1,1,2,1,2,1,3,4,3,2,1
43,44,1,1,1,8453,1,CAP,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,100,96,84,94,84,92,85,100,83,98,73,77,83,86,86,86,91,98,1,2,1,3,1,1,2,1,2,2,1
61,33,1,1,1,9686,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,70,85,96,80,61,30,61,70,45,40,0,40,80,76,90,30,35,0,6,5,5,6,5,6,5,3,4,3,5
62,75,2,1,1,2487,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,62,67,60,72,62,12,11,14,14,43,84,67,80,82,84,12,13,7,4,4,4,2,3,5,5,5,5,5,5
63,57,1,1,15,7837,1,CAP,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,0,0,93,96,81,100,0,0,100,99,99,99,100,99,85,85,73,99,5,5,5,5,5,4,4,4,4,4,4
64,30,1,1,1,3767,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,28,47,36,64,44,76,56,71,61,61,49,70,57,50,60,66,53,65,5,4,6,4,3,5,4,4,2,4,3
65,78,2,1,1,5870,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,86,84,85,82,83,8,8,5,10,78,83,71,89,84,85,81,44,67,4,4,4,3,3,4,4,3,3,4,5
66,20,2,1,15,9080,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,19,1,16,1,5776,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,43,2,1,1,6109,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,76,66,77,86,79,82,64,73,60,81,73,67,80,89,72,44,84,84,6,5,6,5,6,6,4,5,5,3,5
68,19,2,1,1,4682,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,21,2,1,1,4030,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,19,2,1,2,3735,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,18,2,2,2,2041,1,cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,22,1,15,2,4662,1,cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,20,2,15,2,5160,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,33,1,1,1,6051,1,CAP,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,83,89,89,79,89,89,89,89,91,91,86,89,88,87,88,38,35,0,6,5,5,6,5,5,5,5,6,5,5
64,30,1,1,1,6025,1,CAP,1,1,NA,NA,NA,NA,NA,1,0,1,1,1,64,59,64,67,58,69,61,76,66,67,84,72,59,63,69,64,61,65,1,1,1,1,1,1,1,1,6,4,5
74,19,1,2,1,3525,1,Cap,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,2,1,3,5,1,3,3,2,2,2
75,61,1,1,1,9489,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,25,1,1,1,6157,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,19,2,1,1,5077,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,33,12,11,76,81,100,91,29,18,100,100,36,86,28,79,24,77,36,3,5,5,1,2,1,3,4,3,1,1
77,33,2,1,1,6637,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,0,1,75,55,74,67,85,82,89,86,74,75,72,85,84,75,78,82,76,90,5,6,5,5,6,6,5,5,6,5,6
78,22,1,1,2,6089,1,Cap,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,25,1,1,1,2999,1,Cap,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,100,100,100,100,100,0,0,0,0,0,0,42,100,100,100,100,100,100,1,1,1,2,1,1,1,2,4,5,1
80,24,2,2,1,4462,1,CAP,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,51,62,50,60,53,63,52,54,60,49,52,57,56,56,54,56,54,52,3,4,3,4,4,4,3,2,4,4,3
81,19,2,1,1,9877,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,0,1,55,60,58,56,38,87,63,64,69,56,64,58,67,75,62,61,74,59,4,4,4,4,4,4,4,4,4,4,4
82,20,2,2,2,3157,1,I,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,21,2,2,1,7052,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,81,70,64,66,66,72,63,40,43,42,63,45,64,36,41,44,66,44,1,2,3,1,2,2,2,4,1,2,2
84,19,2,2,2,6114,1,Lldldkdkrkfjgjt,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,33,31,87,0,95,51,66,100,100,14,94,33,26,65,14,100,8,82,1,4,1,5,1,5,5,3,4,5,1
85,18,1,14,2,6400,1,Dlel,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,58,2,1,1,4582,1,CAP,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,99,100,93,94,39,1,3,2,1,88,84,79,100,100,100,0,0,20,4,1,4,4,1,5,6,6,5,6,6
87,24,2,1,1,5960,1,CAP,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,18,39,39,57,6,35,40,15,42,38,71,61,85,71,75,77,35,18,4,6,3,3,4,5,5,6,4,1,1
88,63,1,1,1,2882,1,CAP,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,52,2,1,1,6002,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,51,51,51,51,51,51,51,51,52,100,100,79,100,100,100,0,0,1,6,6,6,6,6,1,4,4,3,3,2
90,20,2,3,1,5068,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,73,14,39,39,30,64,35,41,62,23,33,36,41,70,39,43,33,67,2,5,5,4,3,4,4,5,3,5,3
67,19,1,16,1,1596,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,0,1,100,100,21,100,59,100,63,68,22,58,100,64,100,100,100,68,39,9,4,3,4,3,3,2,2,4,4,6,6
91,20,1,1,2,1908,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,74,25,52,64,48,64,64,35,67,66,40,41,64,68,34,67,69,39,2,5,3,1,4,2,4,1,4,6,3
80,24,2,2,1,1813,1,CAP,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,67,60,69,65,60,64,66,63,68,62,61,60,60,54,60,61,62,62,4,4,5,3,4,2,4,4,4,4,5
92,22,1,1,1,2795,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,96,97,100,87,86,89,88,88,94,95,93,94,86,93,86,78,85,83,6,6,6,6,6,6,6,6,6,6,6
93,18,2,16,2,6362,1,Cap,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,69,70,63,61,62,32,40,42,40,36,56,56,59,39,67,56,64,78,1,3,2,3,3,2,3,2,3,5,5
94,27,1,1,1,5427,1,CAP,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,68,78,72,76,67,78,68,71,73,64,74,75,71,61,80,66,87,74,4,4,5,4,4,3,4,4,5,4,4
83,21,2,2,1,2810,1,CAP,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,74,69,57,71,67,34,38,41,45,70,68,69,40,62,33,37,37,64,1,3,3,2,1,1,3,3,3,1,1
51,43,2,1,1,8677,1,caps,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,82,82,75,88,78,85,82,88,79,83,74,82,84,90,86,81,74,80,5,6,6,4,6,6,5,6,5,6,6
95,27,2,1,1,7485,1,Jxjxudjdjdid,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,40,34,32,75,70,69,32,31,67,25,77,32,72,75,73,35,34,74,3,3,4,5,5,3,4,4,5,4,4
96,22,1,2,2,2741,1,cap,1,1,1,1,0,1,0,NA,NA,NA,NA,NA,26,78,82,33,79,63,34,66,75,73,33,71,67,37,74,73,24,73,2,4,2,4,3,2,5,4,4,2,5
97,21,1,1,1,9114,1,Cap,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,95,78,64,90,74,86,65,57,88,68,66,76,100,85,87,75,58,59,4,4,4,5,6,1,4,3,3,2,1
98,21,1,2,1,1641,1,CAP,1,1,1,1,0,0,1,NA,NA,NA,NA,NA,90,71,72,35,22,87,36,69,6,99,25,75,95,29,87,91,21,75,1,5,5,5,5,1,1,1,1,2,3
99,19,1,2,1,2663,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,0,66,81,79,64,66,30,23,24,21,68,64,32,70,33,77,77,36,77,2,4,4,5,2,2,4,4,3,5,6
100,36,1,1,2,6739,1,Cjd,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,95,37,17,73,52,68,41,69,96,67,59,88,30,71,0,71,32,74,2,3,5,5,4,1,6,5,4,4,3
101,19,1,2,1,6637,1,Cap,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,100,80,75,90,72,100,83,100,97,89,86,87,86,85,86,83,80,69,2,3,2,2,3,2,3,2,2,2,2
102,42,1,1,1,5922,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,58,43,62,62,61,51,47,65,57,55,47,56,46,55,60,53,54,53,6,5,6,1,2,5,6,5,1,2,2
103,19,2,2,1,1571,1,CAP,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,86,86,65,31,55,86,69,26,26,79,100,97,26,33,44,61,36,35,4,4,4,6,6,4,1,1,1,2,2
104,20,1,2,1,6531,1,CAP,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
